1;0.0;0.12455580509556492;15569.475636945615;0.0;0.0;0.0;0.12455599797627427;15569.499747034293
2;0.0;0.0418659489915207;5233.243623940087;0.0364117790239606;120.87423849043103;11787.165985800299;0.054774672322950295;6846.834040368785
3;0.0;0.02084891072048177;2606.113840060222;0.007933928025982619;41.862008852533585;4080.0841288018523;0.01564153305525044;1955.1916319063062
4;0.0;0.016895480685210195;2111.9350856512747;0.002745981381300042;22.857305881350054;2232.2162129944777;0.007586592853755593;948.3241067194491
5;0.0;0.02196363871823174;2745.454839778967;0.0020403734669169225;27.419426287214687;2673.8515084451637;0.006401275724947177;800.1594656183969
6;0.0;0.025308649346110053;3163.5811682637577;0.002476316011600977;31.291917526569065;3054.7772578771364;0.00665777001746666;832.2212521833325
7;0.0;0.024735662414950284;3091.957801868786;0.0027832777031284303;30.620192385522337;2994.256983253401;0.006484761485090019;810.595185636252
8;0.0;0.026833281585713138;3354.160198214143;0.0026972480578243605;33.6272611555803;3287.518024678915;0.005743727420425462;717.9659275531826
9;0.0;0.025663591622161988;3207.9489527702476;0.002897397390679932;32.74361305246566;3207.9602325674487;0.005733790899881923;716.7238624852403
10;0.0;0.026746957931512747;3343.3697414390936;0.0027896010363698525;34.03464071021758;3320.452253521403;0.00508554848609157;635.6935607614461
11;0.0;0.026472742601301016;3309.0928251626283;0.002877606088844561;33.814668170484836;3305.8689578244644;0.006507327979959407;813.4159974949262
12;0.0;0.02676891931246773;3346.114914058466;0.002837020914285631;33.66629024269826;3275.2829030796906;0.0059079949281329175;738.499366016615
13;0.0;0.027948642444812197;3493.580305601524;0.0028670037518415564;34.88341351874843;3399.738889993344;0.005092530021921664;636.566252740208
14;0.0;0.0263462284696969;3293.2785587121125;0.003006167672161701;34.38320529586501;3359.1655693990883;0.00452782576223365;565.9782202792061
15;0.0;0.02615195356005812;3268.9941950072657;0.0028509102685161532;32.746498676322645;3210.0431194792877;0.004856228169386896;607.0285211733617
16;0.0;0.025701569972832843;3212.696246604106;0.0028358908805613224;32.65222697113323;3190.215669976731;0.006018806094620201;752.3507618275252
17;0.0;0.026260819683065914;3282.602460383241;0.002801900307295404;32.92003507835313;3219.0015923396495;0.006388681674325673;798.5852092907094
18;0.0;0.02668787133889786;3335.9839173622327;0.0028436890159922543;33.87324708188453;3314.9433284283177;0.005969726890438268;746.2158613047837
19;0.0;0.025102792565238667;3137.8490706548337;0.0028826862639894763;32.46021198548155;3180.4007205341245;0.006297546026342848;787.1932532928556
20;0.0;0.02610622116901728;3263.2776461271615;0.0026845798266898284;33.08364604148703;3223.319122692286;0.005491891159826748;686.486394978343
21;0.0;0.02695386520249462;3369.233150311827;0.002815546234359458;33.840034936412216;3281.8871687405576;0.0062415466210043406;780.1933276255429
